base_station_x,base_station_y,device_x,device_y,device_r,channel_gain
3.448296944257913,4.493667318642264,-145.10211546977249,41.021141390053366,182.76072168388953,(-1.6086805319881545e-06+1.076254086675968e-08j)
3.448296944257913,4.493667318642264,156.08545658185335,18.513512002573982,183.0154598584348,(1.5710180415175972e-07+1.8253135049445364e-06j)
3.448296944257913,4.493667318642264,-119.7111606493608,-101.71822791895859,190.91678471186725,(2.2679263068473792e-06+4.666368597312971e-07j)
3.448296944257913,4.493667318642264,154.93675030800242,-57.16131006314539,191.70312396642922,(9.664326518546869e-07-1.3034537328059592e-06j)
3.448296944257913,4.493667318642264,-83.96275612130607,102.13488011687161,164.8468945256172,(-1.1430468840420757e-06-1.7772502818133856e-07j)
3.448296944257913,4.493667318642264,-15.8601524702564,-46.44862138741055,113.87683257539126,(-8.383266367536764e-07+1.238578356003335e-06j)
3.448296944257913,4.493667318642264,-81.80330097039537,-141.89339214732055,196.7155462237112,(-8.042637503571739e-07+1.858535350618633e-06j)
3.448296944257913,4.493667318642264,17.691827007724513,69.5992181229278,120.17325365570444,(-2.153584920388031e-06+5.204572939071978e-07j)
3.448296944257913,4.493667318642264,-48.200494123670516,110.5673695261803,154.6584233683765,(-2.707231977366596e-06-4.0716461807930316e-06j)
3.448296944257913,4.493667318642264,-119.7781403202649,-56.54429803182406,170.03055035796393,(-1.0879526536276437e-06-9.2191955527822e-07j)
3.448296944257913,4.493667318642264,63.71852058828924,-4.662892231317646,117.11678974806948,(2.7681942113260813e-06-4.451083586813642e-06j)
3.448296944257913,4.493667318642264,20.525038212792555,77.66017976906348,125.07978908085077,(-1.8555020685604435e-06-1.2114048250170976e-06j)
3.448296944257913,4.493667318642264,-57.56263619234842,-82.57243496578397,145.95492499125072,(1.2063509663400863e-06-4.551324445564831e-07j)
3.448296944257913,4.493667318642264,-96.6718809566915,20.774289695664194,142.4398423472202,(8.340569605947875e-07-3.7453693249778045e-06j)
3.448296944257913,4.493667318642264,35.96575503203563,55.870118234596646,117.03386172048604,(3.2850306734688756e-06-1.960686378769387e-06j)
3.448296944257913,4.493667318642264,-41.27347042831227,-61.83703334368319,128.06169734655757,(1.8402001639878692e-06+4.1618930246974664e-06j)
3.448296944257913,4.493667318642264,40.000117028248326,114.66907806451135,153.2144140884707,(1.5947394149615457e-06-8.681764423401561e-07j)
3.448296944257913,4.493667318642264,26.886879008934983,-56.22407641643695,119.31475823837282,(-2.4804841688659188e-06+5.209042621591296e-06j)
3.448296944257913,4.493667318642264,32.54229175158525,-52.77248869736227,118.85231658953124,(-3.226468287768957e-08+2.5548610143817867e-06j)
3.448296944257913,4.493667318642264,135.42126271682739,-20.177454499715434,167.40826725877082,(-2.2908446259046957e-06+1.994763330470113e-06j)
3.448296944257913,4.493667318642264,153.88846291089368,-22.63099142159571,182.6690741418571,(-5.539128726404889e-07+5.919534765636994e-07j)
3.448296944257913,4.493667318642264,-2.668795755440995,-39.501762231431734,109.42128058285661,(-2.513605732454172e-07-4.6548077837886775e-07j)
3.448296944257913,4.493667318642264,-14.191946857200417,67.87084125697247,119.69897400472675,(-2.048823685780692e-07-5.737837015450732e-07j)
3.448296944257913,4.493667318642264,-19.699933775022256,66.0380297058407,119.68103077380238,(4.635344266080329e-06+2.5412453555318387e-06j)
3.448296944257913,4.493667318642264,-53.328749034235486,117.16042124809184,160.98891387621413,(-2.4327027115224163e-06+4.076869706743598e-06j)
3.448296944257913,4.493667318642264,153.09358955734652,65.27815569735031,189.96964923039206,(2.4728121716573925e-06-5.511763466243534e-07j)
3.448296944257913,4.493667318642264,-94.14151934479148,-41.86829317075239,147.21821770334878,(-2.6635772365630485e-07-4.0145464880450015e-07j)
3.448296944257913,4.493667318642264,-60.64662218431687,-8.922311806386988,119.53303791831681,(5.602043711113904e-06-8.005291977665836e-07j)
3.448296944257913,4.493667318642264,-171.26250361340007,-88.54943680859121,221.7676330241385,(7.956178572689105e-07-2.3454388761186122e-08j)
3.448296944257913,4.493667318642264,-68.23613543759342,148.45957368620483,189.3801469060102,(-6.214825396797894e-07-2.783224877770494e-07j)
3.448296944257913,4.493667318642264,114.47355471913484,124.69520213186979,191.76813300294035,(-4.3338906405642694e-07+6.651126661075094e-07j)
3.448296944257913,4.493667318642264,-20.97873642366327,82.99124711890488,129.45481834855022,(-7.226915375517701e-08+1.4546137386139162e-06j)
3.448296944257913,4.493667318642264,-24.27249455737256,-14.667919261506091,105.52539353987451,(6.55662956405187e-06-7.742844048940834e-06j)
3.448296944257913,4.493667318642264,6.522164691522242,-12.053232572158526,101.40635364179039,(2.402240736637506e-06+4.3300255645745743e-07j)
3.448296944257913,4.493667318642264,-45.53478986186088,-93.41788822234619,148.27682051322734,(-3.194259652889366e-07+1.0849115571746996e-06j)
3.448296944257913,4.493667318642264,-18.224282903231295,-195.33411713615345,224.50132328642982,(-1.1834861632104401e-07+7.616277699245116e-07j)
3.448296944257913,4.493667318642264,1.1893027842958421,151.80539824262095,178.06136336227868,(-1.9019305486328027e-06+1.3105891928389954e-06j)
3.448296944257913,4.493667318642264,-126.69174194730138,-82.69993200718686,185.84712396507456,(-9.444375131711447e-07+8.947432084074366e-08j)
3.448296944257913,4.493667318642264,32.86058447370824,192.43217623029076,214.90920359456186,(-9.393557876656915e-07-3.843097144966151e-07j)
3.448296944257913,4.493667318642264,-173.93982572513633,60.01069842581669,211.06559835067162,(-1.786512675552176e-06+8.620325955283584e-07j)
3.448296944257913,4.493667318642264,-34.04542884042391,-103.62618785460062,151.97263752366717,(7.586949096841211e-07+1.5390893610157928e-06j)
3.448296944257913,4.493667318642264,49.141322406049056,-115.95412914624526,163.08134243100548,(7.25104880627301e-07+2.0168733211713008e-06j)
3.448296944257913,4.493667318642264,111.87581730812312,-103.60847652134359,182.87318194600704,(-5.3199261396437134e-08+1.916933717329644e-07j)
3.448296944257913,4.493667318642264,122.56237995253372,-112.60429220718629,194.67947219985726,(-1.8608872004213165e-06+6.750206981033353e-07j)
3.448296944257913,4.493667318642264,-21.92896551452658,-139.9003064633198,177.46443337877022,(1.6189916106702954e-06-2.7490095656251726e-07j)
3.448296944257913,4.493667318642264,154.42651670998987,-43.72709578744876,187.40241417378647,(-1.4796106213774206e-06+1.7256537215973558e-06j)
3.448296944257913,4.493667318642264,-138.25535152650238,71.70206649323458,186.00240027896456,(-1.887141051249497e-06-1.1188529297424528e-06j)
3.448296944257913,4.493667318642264,109.03398176771786,13.213004459960763,145.6858389817727,(1.79470467323584e-06-1.8766144880097843e-06j)
3.448296944257913,4.493667318642264,-57.618831159137734,-91.0119474809354,151.1638733065604,(3.212788667914699e-06-1.7656863350295504e-06j)
3.448296944257913,4.493667318642264,-96.57678112384909,-88.45153127892581,169.24487048319153,(-2.034710606786891e-06+1.3024804982641093e-06j)
3.448296944257913,4.493667318642264,71.991023845528,82.14977494743275,143.97422152286978,(-1.7409490938902554e-07-2.082858528332875e-07j)
3.448296944257913,4.493667318642264,-139.11936953257072,-65.42714628338118,187.6551616647332,(4.1446438725591226e-07+1.0051133942428708e-06j)
3.448296944257913,4.493667318642264,-144.33361332011356,-72.77252819742681,194.44679984744968,(-1.2714381084987978e-06+1.1255991989491975e-06j)
3.448296944257913,4.493667318642264,-75.80318233491515,-107.28753406271657,169.63441263551775,(5.099169417224574e-07-4.578105019851283e-06j)
3.448296944257913,4.493667318642264,96.52691464050169,-73.38276059062618,157.25255831353266,(-1.234908973918559e-06-1.245102335165562e-06j)
3.448296944257913,4.493667318642264,-173.753707079159,74.07147546037335,215.03865144601937,(-3.283404105478074e-07-9.051258581343079e-07j)
3.448296944257913,4.493667318642264,58.021699175601874,-157.4453103982161,197.99618363767823,(-3.6444706642727085e-07-7.641117281427147e-08j)
3.448296944257913,4.493667318642264,154.99186703961425,112.94611857590095,211.488505174523,(1.3475664843057738e-07+6.567548382482194e-07j)
3.448296944257913,4.493667318642264,-44.5329036134405,-194.86072143577493,228.13234738327964,(-8.324608234568636e-08+5.29887327011511e-07j)
3.448296944257913,4.493667318642264,110.05369016634208,150.37695160994372,206.51063531850335,(-1.3079123061272099e-08-6.131374240722664e-07j)
3.448296944257913,4.493667318642264,81.99391039973291,133.78856912574534,181.34658813003713,(1.2025599510060464e-06+2.089736842171802e-06j)
3.448296944257913,4.493667318642264,131.19317713784034,129.26205725335112,204.66046404367475,(1.1221311848432349e-07+1.99633603587219e-07j)
3.448296944257913,4.493667318642264,53.17083131439325,-141.19806033341982,183.5712666253407,(3.565763987424238e-08+7.337165722667575e-07j)
3.448296944257913,4.493667318642264,-43.90527840406137,28.965606267906498,113.3191814928323,(2.1411414386261224e-06-4.279423741989371e-06j)
3.448296944257913,4.493667318642264,-43.68583554038133,-127.40979193241587,172.10505224273658,(2.0311248369713844e-06+5.025258453017762e-07j)
3.448296944257913,4.493667318642264,-32.5181425483278,-183.2971997668044,215.77533346163023,(1.119532267592547e-06-1.6520823332651603e-06j)
3.448296944257913,4.493667318642264,182.835242879107,-28.34444667024567,207.9856199408499,(-2.6069881521764152e-08+1.4235767503862751e-06j)
3.448296944257913,4.493667318642264,119.67146746803412,8.823970375165953,153.38375693390776,(-2.9405074903826247e-07+9.152093564761298e-07j)
3.448296944257913,4.493667318642264,-10.389538074330058,-82.20246096717341,133.07029848073637,(3.0923080110352433e-07+7.887710136424346e-07j)
3.448296944257913,4.493667318642264,-46.21436120189089,-6.144294285864493,112.15857453284703,(-2.140320261905216e-06-2.2495694644207117e-06j)
3.448296944257913,4.493667318642264,8.41168640885433,25.886585525782547,102.38306590640202,(2.2312225415002634e-06-1.951777458268357e-06j)
3.448296944257913,4.493667318642264,25.659562079908284,-91.09651143859757,140.11003737693895,(-7.248119567447977e-07-5.754724263596715e-07j)
3.448296944257913,4.493667318642264,-108.6506879431218,159.11718872613986,215.57972025502738,(1.5513002035638119e-06-1.971104253425821e-06j)
3.448296944257913,4.493667318642264,-10.08236273831565,-34.233070894463125,108.0871824226722,(9.470167872829096e-06-2.3993518547859453e-06j)
3.448296944257913,4.493667318642264,80.52008576765776,135.556821473357,181.98244698162858,(1.5090558752236323e-07-6.203390929754562e-07j)
3.448296944257913,4.493667318642264,-86.28774094064849,-45.498776009249745,143.35899303906209,(2.316368423617781e-06+3.1393164910210792e-06j)
3.448296944257913,4.493667318642264,143.51400553345692,-62.947346682594464,184.84234658786775,(-1.2477456493042235e-07-2.7204494394306927e-06j)
3.448296944257913,4.493667318642264,-149.77732148229617,-34.10502930319415,186.99719121715307,(4.7100422805221345e-07-7.599181433210703e-08j)
3.448296944257913,4.493667318642264,-13.915256542111955,-110.8339544298194,153.6292723664025,(-7.997273763789555e-07+9.206508846036164e-07j)
3.448296944257913,4.493667318642264,-73.51350682948598,54.67645080504041,135.79923047849343,(8.429024823459841e-07-1.1445251507273148e-06j)
3.448296944257913,4.493667318642264,75.84951487904183,178.94621172847263,213.71856870544477,(-9.766892718187213e-07+1.275538547239706e-06j)
3.448296944257913,4.493667318642264,-9.189297941610373,-139.76376192719985,175.98271135858334,(4.1352715414407477e-07-1.15751300295175e-06j)
3.448296944257913,4.493667318642264,14.265924051608716,99.85360625320173,138.602088764335,(1.129032254008387e-06+8.583520984520175e-07j)
3.448296944257913,4.493667318642264,123.15517190744414,47.004985424662294,161.6692552112588,(-2.3743558969164939e-07-6.987015541238726e-07j)
3.448296944257913,4.493667318642264,-63.18494367083847,154.47136448523833,192.18037985773813,(1.6224793493153424e-06+3.073278633044528e-06j)
3.448296944257913,4.493667318642264,-60.961175932501085,58.88872669121012,130.79527009952284,(-4.163991757388381e-07+3.4375917734207785e-06j)
3.448296944257913,4.493667318642264,51.242796329205966,8.01006135391347,110.8903927239375,(5.344703000806627e-06+3.592828386057261e-06j)
3.448296944257913,4.493667318642264,-57.823091878590816,-121.67318450604415,172.25637168950556,(1.4684270880780966e-06-3.262424971559169e-06j)
3.448296944257913,4.493667318642264,-184.405422470305,-43.14500996826872,218.0790303342616,(1.7245154412037658e-06-8.233894125752731e-07j)
3.448296944257913,4.493667318642264,92.97284620309692,-5.6505968564607,134.60145250201637,(1.8446487533846714e-06-2.0182012228630967e-08j)
3.448296944257913,4.493667318642264,-53.30571205445454,-87.70060508259681,147.37978627009815,(-1.0818752078579077e-06-4.1414615497841497e-07j)
3.448296944257913,4.493667318642264,172.70576112880863,22.535887521119577,197.41735205401562,(7.154858268021401e-07+2.954163232896016e-06j)
3.448296944257913,4.493667318642264,-52.744382443058726,112.05617291151914,157.2491965834593,(-1.2202341104817142e-06-5.139739014411243e-07j)
3.448296944257913,4.493667318642264,-154.96538637207334,-96.06074763399275,212.61722749653566,(-1.10308539570967e-06-4.6893615618782786e-07j)
3.448296944257913,4.493667318642264,-128.7636417653037,-135.37337543709378,216.89349088106763,(2.4430880155989944e-06+3.6571918926106725e-07j)
3.448296944257913,4.493667318642264,-26.33195872921806,176.71587734548729,201.36373371217647,(-2.8895539723916386e-08-3.304910470685891e-08j)
3.448296944257913,4.493667318642264,76.81552257348464,179.4743485031782,214.47841053200221,(6.034932456165894e-07-7.818300742202252e-07j)
3.448296944257913,4.493667318642264,-35.53679474081358,-85.77554024365934,140.24395604666648,(7.556217336306047e-07+2.3270513219506538e-07j)
3.448296944257913,4.493667318642264,161.71678750928226,-55.51497913612112,196.59591235593882,(2.5227873355325327e-06-5.930977649878465e-07j)
3.448296944257913,4.493667318642264,-2.2874432589515896,92.34309231359083,133.23070287145455,(1.5308086359223097e-06+7.470300540041487e-07j)
3.448296944257913,4.493667318642264,-31.829901151871685,-3.6559697541611156,106.3530340203239,(1.8698286844454707e-06+1.8865628085498674e-06j)
3.448296944257913,4.493667318642264,34.41573980516899,125.70988665862028,160.1635237762377,(9.268962839408923e-07-4.98175735475941e-07j)
3.448296944257913,4.493667318642264,-95.78520399151543,96.78952252643982,168.42153246099164,(2.041741050941879e-06-1.7335721931983328e-06j)
3.448296944257913,4.493667318642264,-26.462214518498243,150.90104393642787,179.8047792025167,(-6.323046337823417e-07-1.994041473106523e-07j)
3.448296944257913,4.493667318642264,44.972415032985644,-51.756701252902616,122.0178525769129,(2.402821491514276e-06-1.5453851820832522e-06j)
3.448296944257913,4.493667318642264,-72.24945724911485,-7.920869965758728,126.03281606750706,(3.10026032179866e-06-1.0060906699967311e-06j)
3.448296944257913,4.493667318642264,-26.01979925862634,-123.1477087031364,164.80500467690757,(-2.2943870693641335e-06+5.072250898553902e-07j)
3.448296944257913,4.493667318642264,-78.49005136521312,-34.212648030360796,134.95210917796234,(-2.5825039653918698e-06+3.658301117332577e-07j)
3.448296944257913,4.493667318642264,85.7421965332027,110.3201113107661,167.2468898292983,(-1.0300608849000963e-06+2.538620309372068e-06j)
3.448296944257913,4.493667318642264,-119.46351925650478,152.79314571329184,217.0254589993884,(1.0643315379158225e-06+4.425848076596907e-08j)
3.448296944257913,4.493667318642264,16.637557323025174,-172.2490536413624,203.49925307402233,(1.8727097626740562e-06+1.366154885723125e-06j)
3.448296944257913,4.493667318642264,47.51431177383717,-32.85251275533336,115.48398516278573,(-3.852931077367783e-06+4.266400590550777e-06j)
3.448296944257913,4.493667318642264,-144.75383957305363,-49.24803231693036,186.68702029872335,(-1.1883400459127282e-06+2.89292489177599e-06j)
3.448296944257913,4.493667318642264,105.02447020896075,-25.60784506804639,145.6839731166984,(2.980663217069955e-06-3.6665777698699785e-06j)
3.448296944257913,4.493667318642264,3.6478246398900813,63.233306619348355,115.97579504568347,(-5.948367909062321e-06-1.9586281540593724e-06j)
3.448296944257913,4.493667318642264,191.79769634579725,19.869986113054424,213.80347853715566,(-1.6608941956624933e-06+1.329644036259822e-06j)
3.448296944257913,4.493667318642264,-85.45670133582101,-155.25227430774015,208.3815360949247,(-1.6534861768454619e-06-4.2771716049830084e-07j)
3.448296944257913,4.493667318642264,-30.332020043849543,150.12120172551437,179.85685584164352,(1.4406320783830998e-07+2.1623167663927574e-06j)
3.448296944257913,4.493667318642264,128.27169356893793,54.511250823489625,167.57875463371408,(1.5496329907312344e-06-1.6214646215836198e-06j)
3.448296944257913,4.493667318642264,185.37490450384678,-26.388531464507764,209.8833026703712,(1.3634770968286433e-06-4.699677573371613e-07j)
3.448296944257913,4.493667318642264,-103.16354820386097,166.79355054572582,218.42009436270155,(-4.3694526768782854e-07-1.997833646538119e-07j)
3.448296944257913,4.493667318642264,22.354820354129348,193.5794795518416,214.73448958035766,(-2.6408700307946646e-06-2.481999492093182e-06j)
3.448296944257913,4.493667318642264,166.80408157538056,-64.37780567780679,203.53965747527025,(2.6232760238951205e-07-1.1665798252541024e-06j)
3.448296944257913,4.493667318642264,-127.63073788176061,-136.68179620108594,217.05350693073515,(-7.817916146162444e-07+7.066212216263578e-07j)
3.448296944257913,4.493667318642264,-49.20633584027694,177.58513092511606,206.72001627105553,(-1.9922575679499016e-06+2.483486472460883e-06j)
3.448296944257913,4.493667318642264,-16.982439058709986,-15.526463666050333,104.01067550144656,(7.90695917705383e-06-2.515567388827578e-06j)
3.448296944257913,4.493667318642264,-44.15732393034231,63.05366905452385,125.28195776791895,(-1.5685819425783552e-06+5.461060148216036e-07j)
3.448296944257913,4.493667318642264,137.42808610519995,-15.758598638878933,168.4064671561774,(3.891463097435942e-07+5.873696014929237e-07j)
3.448296944257913,4.493667318642264,-159.9125683295854,2.621287123652632,191.54706500130294,(1.6533471429902472e-06-5.828081993581474e-08j)
3.448296944257913,4.493667318642264,-50.17480783685518,54.39209065625823,123.95680706579276,(-1.7086249387425939e-06-1.687393231084681e-06j)
3.448296944257913,4.493667318642264,38.14958252600165,-78.34874491146688,134.41370646302806,(-1.9133684526836256e-06-1.3373901393928842e-06j)
3.448296944257913,4.493667318642264,-94.48478317629453,-6.731040567266289,140.41681611909067,(2.1139879465343093e-06-1.8486912937029364e-06j)
3.448296944257913,4.493667318642264,151.70590295252313,107.11199608926616,206.1815683784025,(-8.411659267262212e-07-1.6744780506155755e-07j)
3.448296944257913,4.493667318642264,193.213283582463,-33.19658671916042,217.78729394349952,(-6.779655803412853e-08-6.387917163868038e-07j)
3.448296944257913,4.493667318642264,146.49270395295994,-97.47707933917587,202.13791220457415,(-6.386388244076451e-07+1.0178097060148151e-06j)
3.448296944257913,4.493667318642264,-28.419964056228025,49.359510153187074,114.14258588471337,(-7.140543769493692e-07+4.33540019946934e-06j)
3.448296944257913,4.493667318642264,-80.47008504707017,53.046499407171076,139.28270653551837,(3.265750784804825e-07-9.337417076201556e-08j)
3.448296944257913,4.493667318642264,31.115110440998624,34.18972321791256,107.92269596816057,(-1.8335025086355016e-06-4.06568601928867e-06j)
3.448296944257913,4.493667318642264,-3.2656634812918797,-21.128979791466453,103.44852492677221,(-9.542129413833419e-07+3.8146162854639745e-06j)
3.448296944257913,4.493667318642264,9.88643762683005,-76.02712783648875,128.54978843958926,(3.39802339299169e-07-1.5210172291964768e-06j)
3.448296944257913,4.493667318642264,52.54868764344953,28.68373749174592,114.00003448154278,(4.650206414059162e-08+7.578858219402236e-07j)
3.448296944257913,4.493667318642264,-46.605961372607545,-87.42180939930725,144.75456343735564,(1.4335459587879414e-06+5.75081443178764e-07j)
3.448296944257913,4.493667318642264,-131.0881622179568,71.48877799539812,180.52258500945814,(-1.9689765978105773e-06-9.436073928931427e-08j)
3.448296944257913,4.493667318642264,109.15672026244185,-131.02129952797807,198.84309643499566,(6.694088057680594e-07-9.668197632612188e-07j)
3.448296944257913,4.493667318642264,-9.23752262273128,71.93038403511851,121.27918526929702,(-1.3675784592747306e-06+3.0024706444595042e-06j)
3.448296944257913,4.493667318642264,103.25478309879763,37.448566680955246,145.0770832023325,(3.203535842409393e-07-1.1856732454478396e-06j)
3.448296944257913,4.493667318642264,-10.274857315307159,134.68500279975225,164.73648289673648,(3.083073825807598e-07+5.700707184809536e-07j)
3.448296944257913,4.493667318642264,-67.89684179520967,-152.36481450712483,199.23531851164938,(1.472975549210605e-08+6.765993003400236e-07j)
3.448296944257913,4.493667318642264,-25.771146307962642,120.5525870895287,155.95976635772058,(5.272203778468766e-07-2.6142232930518586e-07j)
3.448296944257913,4.493667318642264,74.4543908900128,161.24008239100453,199.02588780224207,(-4.889751826731771e-07+1.3268382276108802e-06j)
3.448296944257913,4.493667318642264,156.43408231042858,58.38036965190919,190.54770324634762,(1.833926183962358e-08+2.77142220119598e-07j)
3.448296944257913,4.493667318642264,31.622116649732952,-173.48297960474625,206.08117567329896,(5.161548356175547e-07-7.087535611416992e-08j)
3.448296944257913,4.493667318642264,-7.2352329839099,122.06628085172005,154.7173463601432,(-2.5210308839480043e-07+8.805690645415774e-07j)
3.448296944257913,4.493667318642264,-89.03662174814659,-54.638412171805896,148.49263621609438,(-1.7973235003689917e-06+8.767966074344594e-07j)
3.448296944257913,4.493667318642264,-61.12109174150566,64.39241688081007,133.25564211081087,(-3.872073670888217e-07+1.6840622271294967e-06j)
3.448296944257913,4.493667318642264,-40.90656967067575,10.54251430839505,109.56250609735977,(-1.5954833910410743e-06-5.025296012191332e-06j)
3.448296944257913,4.493667318642264,17.077209412000514,-52.78851009608047,116.04738301411696,(8.619079583511744e-06+1.4422269084095478e-06j)
3.448296944257913,4.493667318642264,-110.00601828727868,-13.079752382470964,152.2521156655905,(-1.433233976578529e-06+4.1447207720610265e-07j)
3.448296944257913,4.493667318642264,-173.1061246315493,-91.71479296374994,224.56075259910514,(4.75843053520047e-07-3.042782219292665e-07j)
3.448296944257913,4.493667318642264,-22.94469038644399,-29.799976733042286,108.96166207699949,(1.7475116729995651e-06+1.4499859410405225e-06j)
3.448296944257913,4.493667318642264,-129.39065011779127,60.4874677501491,175.44654896382923,(-8.236659173019882e-07-9.809893746733796e-07j)
3.448296944257913,4.493667318642264,-160.84617814098186,-37.20493786573278,196.80306963524953,(3.635168952950067e-08-2.035967782473333e-06j)
3.448296944257913,4.493667318642264,-12.386232367023714,70.71777616980685,120.98084522617923,(-4.216089343256042e-06+1.3802994630975718e-07j)
3.448296944257913,4.493667318642264,-152.78083554811204,122.1238928345256,219.64610580257522,(1.1447146034906105e-06-1.6598949975141974e-06j)
3.448296944257913,4.493667318642264,73.17684482580547,175.51212943403505,210.02234351131145,(-2.0033809532358372e-07-2.3275231484352368e-07j)
3.448296944257913,4.493667318642264,-130.10184491930377,-36.74189454048418,171.8604432486292,(1.2194421115903797e-06-1.8123002716042574e-06j)
3.448296944257913,4.493667318642264,99.91302087485937,-91.44149348300995,168.8460779557702,(-4.469291131338972e-07+6.45279366506004e-07j)
3.448296944257913,4.493667318642264,-20.415766328152102,-124.67641859372753,165.08908083358685,(3.3515958196102915e-06+1.4893722618882946e-06j)
3.448296944257913,4.493667318642264,136.84427297530922,-94.20533828562024,193.74204532972976,(1.5808984891257009e-06+2.950154004349681e-07j)
3.448296944257913,4.493667318642264,-35.63899228433662,-108.80569052784763,156.0915137592905,(1.976994381378083e-06-6.123493441030582e-07j)
3.448296944257913,4.493667318642264,6.791578113567373,-159.36221849802718,191.9893977430589,(1.1476718781418402e-06-9.285835072506856e-07j)
3.448296944257913,4.493667318642264,5.021505134175714,79.97710538396413,125.30053633632262,(-8.056889414293778e-07+4.198422450547839e-06j)
3.448296944257913,4.493667318642264,56.289531930383156,-187.6117073011897,222.9275018311668,(-2.0211304360811643e-06+3.609797979303834e-07j)
3.448296944257913,4.493667318642264,-148.4633076148125,39.97515359591458,185.29994999501656,(3.2476130541042576e-06+6.244088447291973e-07j)
3.448296944257913,4.493667318642264,84.70325390541828,-105.42436583631188,169.36452415843652,(1.7534396225360166e-06-9.381050965729721e-09j)
3.448296944257913,4.493667318642264,144.87133906523965,-45.1922736675117,180.1920352691332,(-1.5129244217226838e-06-1.533421719569526e-06j)
3.448296944257913,4.493667318642264,82.01248075912696,-172.12699304944408,217.64004375885295,(-2.2358908668618287e-06-7.126219354770982e-07j)
3.448296944257913,4.493667318642264,31.954671865484748,-73.1811279219406,129.79209231234398,(-2.715855153171544e-06-4.3565494283096285e-06j)
3.448296944257913,4.493667318642264,-87.0543597456029,-91.4270681694991,165.50383187258473,(9.987744006881213e-07-8.623862388844013e-07j)
3.448296944257913,4.493667318642264,120.25513614423201,49.99992306519981,160.3579028172909,(-5.16480045651983e-07+1.1734225709365852e-07j)
3.448296944257913,4.493667318642264,-10.050349154199283,184.01228985863722,205.9348180496649,(3.3820590310408184e-07-2.2242556324574177e-07j)
3.448296944257913,4.493667318642264,191.58275926023728,40.68605693321615,216.1121583274198,(-3.645280189544652e-07+1.74481347381684e-07j)
3.448296944257913,4.493667318642264,-73.43022061952291,94.21400275898434,154.79032610060636,(2.0583995008131173e-06+9.009980002207394e-07j)
3.448296944257913,4.493667318642264,85.6246342691925,8.815612044230623,129.50532661768193,(-1.8395886558992303e-06+1.4613546183591793e-06j)
3.448296944257913,4.493667318642264,-156.8700136242213,112.08682133794852,217.4356168969415,(-3.80679149582417e-07+1.349056369077593e-06j)
3.448296944257913,4.493667318642264,157.59204948957267,113.91579028755955,213.85391612915598,(-5.545922453712511e-08-1.6529146893226398e-06j)
3.448296944257913,4.493667318642264,91.94918472188377,-98.54868494953632,168.67167366925406,(-5.811287596617049e-07+2.4124071813484288e-06j)
3.448296944257913,4.493667318642264,-44.72048346263643,85.49762294959044,137.4113249835989,(-1.575779486430501e-06-8.72239444298307e-07j)
3.448296944257913,4.493667318642264,-27.364418477343172,-23.96189183718732,108.43957893003592,(5.174818296587051e-06+1.0830390402040962e-06j)
3.448296944257913,4.493667318642264,130.335885239726,12.821307215198274,161.7708553778675,(-4.833677300619005e-07-7.300716914838026e-07j)
3.448296944257913,4.493667318642264,91.34384445630278,41.64062451244552,138.22273221579866,(3.1396870416010606e-06+1.0163800568336272e-06j)
